descriptor_ui,replication_count,nodes
D029964,3,"node_2,node_4,node_8"
D029965,3,"node_2,node_4,node_8"
D029966,3,"node_2,node_4,node_8"
D029967,3,"node_2,node_4,node_8"
D029968,2,"node_4,node_5"
D029969,3,"node_2,node_4,node_8"
D029970,3,"node_2,node_4,node_8"
D029971,3,"node_2,node_4,node_8"
D029972,3,"node_2,node_4,node_8"
D029974,3,"node_2,node_4,node_8"
D029981,3,"node_2,node_4,node_8"
D029982,3,"node_2,node_4,node_8"
D030001,3,"node_2,node_4,node_8"
D030002,3,"node_2,node_4,node_8"
D030003,3,"node_2,node_4,node_8"
D030004,3,"node_2,node_4,node_8"
D030005,3,"node_2,node_4,node_8"
D030006,3,"node_2,node_4,node_8"
D030007,3,"node_2,node_4,node_8"
D030008,3,"node_2,node_4,node_8"
D030009,3,"node_2,node_4,node_8"
D030010,3,"node_2,node_4,node_8"
D030011,3,"node_2,node_4,node_8"
D030012,3,"node_2,node_4,node_8"
D030013,3,"node_2,node_4,node_8"
D030014,3,"node_2,node_4,node_8"
D030015,3,"node_1,node_2,node_3"
D030016,3,"node_1,node_2,node_3"
D030017,3,"node_2,node_4,node_8"
D030018,3,"node_2,node_4,node_8"
D030019,3,"node_2,node_4,node_8"
D030020,3,"node_2,node_4,node_8"
D030021,3,"node_2,node_4,node_8"
D030022,3,"node_2,node_4,node_8"
D030023,3,"node_2,node_4,node_8"
D030024,3,"node_2,node_4,node_8"
D030041,4,"node_1,node_2,node_3,node_6"
D030061,3,"node_1,node_2,node_3"
D030081,3,"node_1,node_2,node_3"
D030101,3,"node_1,node_2,node_3"
D030102,3,"node_1,node_2,node_3"
D030121,4,"node_1,node_2,node_3,node_8"
D030141,3,"node_2,node_6,node_9"
D030161,2,"node_4,node_5"
D030162,2,"node_4,node_5"
D030181,4,"node_10,node_4,node_6,node_7"
D030201,4,"node_1,node_2,node_4,node_5"
D030221,3,"node_2,node_4,node_8"
D030241,3,"node_1,node_2,node_3"
D030242,3,"node_1,node_2,node_3"
D030243,4,"node_1,node_10,node_2,node_3"
D030261,4,"node_1,node_2,node_3,node_8"
D030262,6,"node_10,node_4,node_5,node_6,node_7,node_9"
D030263,4,"node_1,node_2,node_3,node_8"
D030281,4,"node_1,node_2,node_3,node_8"
D030282,4,"node_1,node_2,node_3,node_8"
D030283,4,"node_1,node_2,node_3,node_8"
D030301,4,"node_1,node_2,node_4,node_5"
D030321,8,"node_10,node_2,node_3,node_4,node_5,node_6,node_7,node_8"
D030341,2,"node_10,node_3"
D030342,3,"node_3,node_5,node_8"
D030361,4,"node_10,node_2,node_3,node_9"
D030381,4,"node_1,node_2,node_3,node_7"
D030401,5,"node_3,node_4,node_5,node_7,node_8"
D030421,4,"node_2,node_4,node_6,node_7"
D030441,3,"node_2,node_4,node_8"
D030481,4,"node_1,node_10,node_2,node_4"
D030501,2,"node_4,node_5"
D030521,3,"node_2,node_4,node_8"
D030541,3,"node_2,node_6,node_9"
D030561,3,"node_2,node_6,node_9"
D030562,3,"node_2,node_6,node_9"
D030601,3,"node_2,node_4,node_8"
D030661,5,"node_2,node_3,node_4,node_6,node_9"
D030681,3,"node_2,node_4,node_8"
D030701,3,"node_2,node_4,node_8"
D030702,3,"node_2,node_4,node_8"
D030721,3,"node_2,node_4,node_8"
D030741,6,"node_1,node_2,node_3,node_4,node_5,node_7"
D030762,3,"node_10,node_5,node_7"
D030781,2,"node_2,node_8"
D030801,2,"node_2,node_8"
D030821,3,"node_2,node_8,node_9"
D030841,5,"node_10,node_4,node_6,node_7,node_9"
D030861,4,"node_2,node_4,node_7,node_9"
D030881,4,"node_1,node_2,node_6,node_9"
D030921,3,"node_2,node_4,node_8"
D030981,3,"node_1,node_3,node_5"
D031001,3,"node_2,node_4,node_8"
D031002,3,"node_2,node_4,node_8"
D031003,3,"node_2,node_4,node_8"
D031021,3,"node_2,node_4,node_8"
D031022,3,"node_2,node_4,node_8"
D031023,3,"node_2,node_4,node_8"
D031041,3,"node_2,node_4,node_8"
D031042,3,"node_2,node_4,node_8"
D031043,3,"node_2,node_4,node_8"
D031044,3,"node_2,node_4,node_8"
D031045,3,"node_2,node_4,node_8"
D031046,3,"node_2,node_4,node_8"
D031048,3,"node_2,node_4,node_8"
D031049,3,"node_2,node_4,node_8"
D031050,3,"node_2,node_4,node_8"
D031051,3,"node_2,node_4,node_8"
D031052,3,"node_2,node_4,node_8"
D031053,3,"node_2,node_4,node_8"
D031055,3,"node_2,node_4,node_8"
D031056,3,"node_2,node_4,node_8"
D031057,3,"node_2,node_4,node_8"
D031058,3,"node_2,node_4,node_8"
D031059,3,"node_2,node_4,node_8"
D031060,3,"node_2,node_4,node_8"
D031061,3,"node_2,node_4,node_8"
D031062,3,"node_2,node_4,node_8"
D031063,3,"node_2,node_4,node_8"
D031064,3,"node_2,node_4,node_8"
D031081,3,"node_2,node_4,node_8"
D031101,3,"node_2,node_4,node_8"
D031102,3,"node_2,node_4,node_8"
D031103,3,"node_2,node_4,node_8"
D031104,3,"node_2,node_4,node_8"
D031105,3,"node_2,node_4,node_8"
D031106,3,"node_2,node_4,node_8"
D031107,3,"node_2,node_4,node_8"
D031108,3,"node_2,node_4,node_8"
D031109,3,"node_2,node_4,node_8"
D031110,3,"node_2,node_4,node_8"
D031111,3,"node_2,node_4,node_8"
D031112,3,"node_2,node_4,node_8"
D031121,3,"node_10,node_2,node_5"
D031161,3,"node_10,node_2,node_5"
D031162,3,"node_2,node_4,node_8"
D031163,3,"node_2,node_4,node_8"
D031164,3,"node_2,node_4,node_8"
D031165,3,"node_2,node_4,node_8"
D031166,3,"node_2,node_4,node_8"
D031167,3,"node_2,node_4,node_8"
D031168,3,"node_2,node_4,node_8"
D031169,3,"node_2,node_4,node_8"
D031170,3,"node_2,node_4,node_8"
D031171,3,"node_2,node_4,node_8"
D031172,3,"node_2,node_4,node_8"
D031173,3,"node_2,node_4,node_8"
D031174,3,"node_2,node_4,node_8"
D031175,3,"node_2,node_4,node_8"
D031176,3,"node_2,node_4,node_8"
D031177,3,"node_2,node_4,node_8"
D031178,3,"node_2,node_4,node_8"
D031179,3,"node_2,node_4,node_8"
D031180,3,"node_2,node_4,node_8"
D031181,3,"node_2,node_4,node_8"
D031182,3,"node_2,node_4,node_8"
D031183,3,"node_2,node_4,node_8"
D031184,3,"node_2,node_4,node_8"
D031185,3,"node_2,node_4,node_8"
D031186,3,"node_2,node_4,node_8"
D031187,3,"node_2,node_4,node_8"
D031188,3,"node_2,node_4,node_8"
D031202,3,"node_2,node_4,node_8"
D031203,3,"node_2,node_4,node_8"
D031204,5,"node_3,node_4,node_5,node_7,node_9"
D031205,3,"node_2,node_4,node_8"
D031206,3,"node_2,node_4,node_8"
D031207,3,"node_2,node_4,node_8"
D031208,3,"node_2,node_4,node_8"
D031209,3,"node_2,node_4,node_8"
D031210,3,"node_2,node_4,node_8"
D031211,3,"node_2,node_4,node_8"
D031212,3,"node_2,node_4,node_8"
D031213,3,"node_2,node_4,node_8"
D031214,3,"node_2,node_4,node_8"
D031215,3,"node_2,node_4,node_8"
D031216,3,"node_2,node_4,node_8"
D031217,3,"node_2,node_4,node_8"
D031218,3,"node_2,node_4,node_8"
D031219,3,"node_2,node_4,node_8"
D031220,3,"node_2,node_4,node_8"
D031221,5,"node_3,node_5,node_6,node_8,node_9"
D031222,5,"node_3,node_5,node_6,node_8,node_9"
D031223,3,"node_2,node_4,node_8"
D031224,3,"node_2,node_4,node_8"
D031225,3,"node_2,node_4,node_8"
D031226,3,"node_2,node_4,node_8"
D031227,3,"node_2,node_4,node_8"
D031228,3,"node_2,node_4,node_8"
D031229,3,"node_2,node_4,node_8"
D031230,3,"node_2,node_4,node_8"
D031231,3,"node_2,node_4,node_8"
D031232,3,"node_2,node_4,node_8"
D031233,3,"node_2,node_4,node_8"
D031234,3,"node_2,node_4,node_8"
D031235,3,"node_2,node_4,node_8"
D031236,3,"node_2,node_4,node_8"
D031237,3,"node_2,node_4,node_8"
D031238,3,"node_2,node_4,node_8"
D031239,3,"node_2,node_4,node_8"
D031240,3,"node_2,node_4,node_8"
D031241,3,"node_2,node_4,node_8"
D031242,3,"node_2,node_4,node_8"
D031243,3,"node_2,node_4,node_8"
D031244,3,"node_2,node_4,node_8"
D031245,3,"node_2,node_4,node_8"
D031247,3,"node_2,node_4,node_8"
D031248,3,"node_2,node_4,node_8"
D031249,2,"node_3,node_4"
D031250,3,"node_2,node_4,node_8"
D031251,3,"node_2,node_4,node_8"
D031252,3,"node_2,node_4,node_8"
D031253,3,"node_2,node_4,node_8"
D031254,3,"node_2,node_4,node_8"
D031255,3,"node_2,node_4,node_8"
D031256,3,"node_2,node_4,node_8"
D031257,3,"node_2,node_4,node_8"
D031261,4,"node_1,node_3,node_6,node_9"
D031262,3,"node_2,node_4,node_8"
D031263,3,"node_2,node_4,node_8"
D031281,3,"node_2,node_4,node_8"
D031282,3,"node_2,node_4,node_8"
D031283,3,"node_2,node_4,node_8"
D031284,3,"node_2,node_4,node_8"
D031285,3,"node_2,node_4,node_8"
D031286,3,"node_2,node_4,node_8"
D031287,3,"node_2,node_4,node_8"
D031288,3,"node_2,node_4,node_8"
D031289,3,"node_2,node_4,node_8"
D031290,3,"node_2,node_4,node_8"
D031291,3,"node_2,node_4,node_8"
D031292,3,"node_2,node_4,node_8"
D031293,3,"node_2,node_4,node_8"
D031294,3,"node_2,node_4,node_8"
D031295,3,"node_2,node_4,node_8"
D031296,3,"node_2,node_4,node_8"
D031297,3,"node_2,node_4,node_8"
D031298,3,"node_2,node_4,node_8"
D031299,3,"node_2,node_4,node_8"
D031300,3,"node_1,node_2,node_3"
D031301,3,"node_2,node_4,node_8"
D031302,3,"node_2,node_4,node_8"
D031303,3,"node_2,node_4,node_8"
D031304,3,"node_2,node_4,node_8"
D031305,3,"node_2,node_4,node_8"
D031306,3,"node_2,node_4,node_8"
D031307,3,"node_2,node_4,node_8"
D031308,3,"node_2,node_4,node_8"
D031309,3,"node_2,node_4,node_8"
D031310,3,"node_2,node_4,node_8"
D031311,3,"node_2,node_4,node_8"
D031312,3,"node_2,node_4,node_8"
D031313,3,"node_2,node_4,node_8"
D031314,3,"node_2,node_4,node_8"
D031315,3,"node_2,node_4,node_8"
D031316,3,"node_2,node_4,node_8"
D031317,3,"node_2,node_4,node_8"
D031318,3,"node_2,node_4,node_8"
D031319,3,"node_2,node_4,node_8"
D031320,3,"node_2,node_4,node_8"
D031321,3,"node_2,node_4,node_8"
D031322,3,"node_2,node_4,node_8"
D031323,3,"node_2,node_4,node_8"
D031324,3,"node_2,node_4,node_8"
D031325,3,"node_2,node_4,node_8"
D031326,3,"node_2,node_4,node_8"
D031327,3,"node_2,node_4,node_8"
D031328,3,"node_2,node_4,node_8"
D031329,3,"node_2,node_4,node_8"
D031330,3,"node_2,node_4,node_8"
D031331,3,"node_2,node_4,node_8"
D031332,3,"node_2,node_4,node_8"
D031333,3,"node_2,node_4,node_8"
D031334,3,"node_2,node_4,node_8"
D031335,3,"node_2,node_4,node_8"
D031336,3,"node_2,node_4,node_8"
D031337,3,"node_2,node_4,node_8"
D031338,3,"node_2,node_4,node_8"
D031339,3,"node_2,node_4,node_8"
D031341,3,"node_2,node_4,node_8"
D031342,3,"node_2,node_4,node_8"
D031343,3,"node_2,node_4,node_8"
D031344,3,"node_2,node_4,node_8"
D031345,3,"node_2,node_4,node_8"
D031346,3,"node_2,node_4,node_8"
D031347,3,"node_2,node_4,node_8"
D031362,3,"node_2,node_4,node_8"
D031363,3,"node_2,node_4,node_8"
D031364,3,"node_2,node_4,node_8"
D031365,3,"node_2,node_4,node_8"
D031366,3,"node_2,node_4,node_8"
D031367,3,"node_2,node_4,node_8"
D031368,2,"node_10,node_3"
D031369,3,"node_2,node_4,node_8"
D031381,3,"node_2,node_4,node_8"
D031382,3,"node_2,node_4,node_8"
D031383,3,"node_2,node_4,node_8"
D031384,3,"node_2,node_4,node_8"
D031401,3,"node_2,node_4,node_8"
D031402,3,"node_2,node_4,node_8"
D031403,3,"node_2,node_4,node_8"
D031404,3,"node_2,node_4,node_8"
D031405,3,"node_2,node_4,node_8"
D031406,3,"node_2,node_4,node_8"
D031407,3,"node_2,node_4,node_8"
D031408,3,"node_2,node_4,node_8"
D031409,3,"node_2,node_4,node_8"
D031410,3,"node_2,node_4,node_8"
D031421,3,"node_2,node_4,node_8"
D031422,3,"node_2,node_4,node_8"
D031423,3,"node_2,node_4,node_8"
D031424,3,"node_2,node_4,node_8"
D031425,3,"node_1,node_6,node_7"
D031426,3,"node_2,node_4,node_8"
D031427,3,"node_2,node_4,node_8"
D031441,3,"node_2,node_4,node_8"
D031442,3,"node_2,node_4,node_8"
D031443,3,"node_2,node_4,node_8"
D031444,3,"node_2,node_4,node_8"
D031445,3,"node_2,node_4,node_8"
D031446,3,"node_2,node_4,node_8"
D031447,3,"node_2,node_4,node_8"
D031448,3,"node_2,node_4,node_8"
D031449,3,"node_2,node_4,node_8"
D031450,3,"node_2,node_4,node_8"
D031451,3,"node_2,node_4,node_8"
D031461,3,"node_2,node_4,node_8"
D031482,3,"node_2,node_4,node_8"
D031483,3,"node_2,node_4,node_8"
D031484,3,"node_2,node_4,node_8"
D031485,3,"node_2,node_4,node_8"
D031501,3,"node_2,node_4,node_8"
D031521,2,"node_5,node_6"
D031541,6,"node_10,node_3,node_4,node_5,node_6,node_7"
D031561,3,"node_2,node_4,node_8"
D031562,3,"node_2,node_4,node_8"
D031563,3,"node_2,node_4,node_8"
D031564,3,"node_2,node_4,node_8"
D031565,3,"node_2,node_4,node_8"
D031566,3,"node_2,node_4,node_8"
D031567,3,"node_2,node_4,node_8"
D031581,3,"node_2,node_4,node_8"
D031582,3,"node_2,node_4,node_8"
D031583,3,"node_2,node_4,node_8"
D031584,3,"node_2,node_4,node_8"
D031585,3,"node_2,node_4,node_8"
D031586,3,"node_2,node_4,node_8"
D031587,3,"node_2,node_4,node_8"
D031601,3,"node_2,node_4,node_8"
D031602,3,"node_2,node_4,node_8"
D031603,3,"node_2,node_4,node_8"
D031604,3,"node_2,node_4,node_8"
D031605,3,"node_2,node_4,node_8"
D031606,3,"node_2,node_4,node_8"
D031607,3,"node_2,node_4,node_8"
D031608,4,"node_1,node_2,node_4,node_8"
D031609,3,"node_2,node_4,node_8"
D031610,3,"node_2,node_4,node_8"
D031611,3,"node_2,node_4,node_8"
D031621,3,"node_2,node_4,node_8"
D031622,3,"node_2,node_4,node_8"
D031623,3,"node_2,node_4,node_8"
D031624,3,"node_2,node_4,node_8"
D031625,3,"node_2,node_4,node_8"
D031641,3,"node_2,node_4,node_8"
D031642,3,"node_2,node_4,node_8"
D031643,3,"node_2,node_4,node_8"
D031644,3,"node_2,node_4,node_8"
D031645,3,"node_2,node_4,node_8"
D031646,3,"node_2,node_4,node_8"
D031647,3,"node_2,node_4,node_8"
D031648,3,"node_2,node_4,node_8"
D031649,3,"node_2,node_4,node_8"
D031650,3,"node_2,node_4,node_8"
D031651,3,"node_2,node_4,node_8"
D031652,3,"node_2,node_4,node_8"
D031653,3,"node_2,node_4,node_8"
D031654,3,"node_2,node_4,node_8"
D031655,3,"node_2,node_4,node_8"
D031656,3,"node_2,node_4,node_8"
D031657,3,"node_2,node_4,node_8"
D031658,3,"node_2,node_4,node_8"
D031659,3,"node_2,node_4,node_8"
D031660,3,"node_2,node_4,node_8"
D031661,3,"node_2,node_4,node_8"
D031662,3,"node_2,node_4,node_8"
D031663,3,"node_2,node_4,node_8"
D031664,3,"node_2,node_4,node_8"
D031665,3,"node_2,node_4,node_8"
D031666,3,"node_2,node_4,node_8"
D031667,3,"node_2,node_4,node_8"
D031668,3,"node_2,node_4,node_8"
D031669,3,"node_2,node_4,node_8"
D031670,3,"node_2,node_4,node_8"
D031671,3,"node_2,node_4,node_8"
D031672,3,"node_2,node_4,node_8"
D031673,3,"node_2,node_4,node_8"
D031674,3,"node_2,node_4,node_8"
D031675,3,"node_2,node_4,node_8"
D031681,3,"node_2,node_4,node_8"
D031683,3,"node_2,node_4,node_8"
D031684,3,"node_2,node_4,node_8"
D031685,3,"node_2,node_4,node_8"
D031686,3,"node_2,node_4,node_8"
D031701,3,"node_2,node_4,node_8"
D031702,3,"node_2,node_4,node_8"
D031703,3,"node_2,node_4,node_8"
D031721,3,"node_2,node_4,node_8"
D031722,3,"node_2,node_4,node_8"
D031723,3,"node_2,node_4,node_8"
D031724,3,"node_2,node_4,node_8"
D031741,3,"node_2,node_4,node_8"
D031742,3,"node_2,node_4,node_8"
D031743,3,"node_2,node_4,node_8"
D031744,3,"node_2,node_4,node_8"
D031745,3,"node_2,node_4,node_8"
D031746,3,"node_2,node_4,node_8"
D031747,3,"node_2,node_4,node_8"
D031748,3,"node_2,node_4,node_8"
D031749,3,"node_2,node_4,node_8"
D031750,3,"node_2,node_4,node_8"
D031751,3,"node_2,node_4,node_8"
D031752,3,"node_2,node_4,node_8"
D031781,3,"node_2,node_4,node_8"
D031782,3,"node_2,node_4,node_8"
D031783,3,"node_2,node_4,node_8"
D031784,3,"node_2,node_4,node_8"
D031785,3,"node_2,node_4,node_8"
D031786,3,"node_2,node_4,node_8"
D031787,3,"node_2,node_4,node_8"
D031801,3,"node_2,node_4,node_8"
D031802,3,"node_2,node_4,node_8"
D031803,3,"node_2,node_4,node_8"
D031804,3,"node_2,node_4,node_8"
D031805,3,"node_2,node_4,node_8"
D031806,3,"node_2,node_4,node_8"
D031821,3,"node_2,node_4,node_8"
D031822,3,"node_2,node_4,node_8"
D031823,3,"node_2,node_4,node_8"
D031824,3,"node_2,node_4,node_8"
D031825,3,"node_2,node_4,node_8"
D031827,3,"node_2,node_4,node_8"
D031828,3,"node_2,node_4,node_8"
D031841,3,"node_2,node_4,node_8"
D031842,3,"node_2,node_4,node_8"
D031843,3,"node_2,node_4,node_8"
D031844,3,"node_2,node_4,node_8"
D031845,5,"node_1,node_3,node_5,node_6,node_8"
D031861,3,"node_2,node_4,node_8"
D031881,3,"node_2,node_4,node_8"
D031882,3,"node_2,node_4,node_8"
D031883,3,"node_2,node_4,node_8"
D031884,3,"node_2,node_4,node_8"
D031885,3,"node_2,node_4,node_8"
D031901,6,"node_2,node_3,node_4,node_7,node_8,node_9"
D031941,5,"node_1,node_10,node_2,node_3,node_8"
D031942,3,"node_2,node_4,node_8"
D031943,3,"node_2,node_4,node_8"
D031944,3,"node_2,node_4,node_8"
D031945,3,"node_2,node_4,node_8"
D031946,3,"node_2,node_4,node_8"
D031947,3,"node_2,node_4,node_8"
D031948,3,"node_2,node_4,node_8"
D031949,3,"node_2,node_4,node_8"
D031950,3,"node_2,node_4,node_8"
D031951,3,"node_2,node_4,node_8"
D031952,3,"node_2,node_4,node_8"
D031953,3,"node_2,node_4,node_8"
D031954,6,"node_2,node_3,node_4,node_7,node_8,node_9"
D031955,3,"node_2,node_4,node_8"
D031956,3,"node_2,node_4,node_8"
D031957,3,"node_2,node_4,node_8"
D031961,3,"node_2,node_4,node_8"
D031962,3,"node_2,node_4,node_8"
D031963,3,"node_2,node_4,node_8"
D031964,3,"node_2,node_4,node_8"
D031965,3,"node_2,node_4,node_8"
D031966,3,"node_2,node_4,node_8"
D031981,3,"node_2,node_4,node_8"
D031982,3,"node_2,node_4,node_8"
D031983,3,"node_2,node_4,node_8"
D031984,3,"node_2,node_4,node_8"
D031985,3,"node_2,node_4,node_8"
D031986,3,"node_2,node_4,node_8"
D031987,3,"node_2,node_4,node_8"
D031989,3,"node_2,node_4,node_8"
D031990,3,"node_2,node_4,node_8"
D031991,3,"node_2,node_4,node_8"
D031992,3,"node_2,node_4,node_8"
D031993,3,"node_2,node_4,node_8"
D031994,3,"node_2,node_4,node_8"
D031995,3,"node_2,node_4,node_8"
D031996,3,"node_2,node_4,node_8"
D032022,2,"node_3,node_4"
D032023,3,"node_10,node_4,node_7"
D032024,2,"node_2,node_4"
D032041,2,"node_6,node_7"
D032061,3,"node_2,node_4,node_8"
D032062,3,"node_2,node_4,node_8"
D032063,3,"node_2,node_4,node_8"
D032064,3,"node_2,node_4,node_8"
D032065,3,"node_2,node_4,node_8"
D032066,3,"node_2,node_4,node_8"
D032067,3,"node_2,node_4,node_8"
D032068,3,"node_2,node_4,node_8"
D032069,3,"node_2,node_4,node_8"
D032070,3,"node_2,node_4,node_8"
D032081,3,"node_2,node_4,node_8"
D032082,3,"node_2,node_4,node_8"
D032083,3,"node_2,node_4,node_8"
D032084,3,"node_2,node_4,node_8"
D032085,4,"node_10,node_4,node_6,node_7"
D032086,3,"node_2,node_4,node_8"
D032101,3,"node_2,node_4,node_8"
D032102,3,"node_2,node_4,node_8"
D032103,3,"node_2,node_4,node_8"
D032104,3,"node_2,node_4,node_8"
D032105,3,"node_2,node_4,node_8"
D032106,3,"node_2,node_4,node_8"
D032107,3,"node_2,node_4,node_8"
D032108,3,"node_2,node_4,node_8"
D032121,3,"node_2,node_4,node_8"
D032122,3,"node_2,node_4,node_8"
D032123,3,"node_2,node_4,node_8"
D032124,3,"node_2,node_4,node_8"
D032125,3,"node_2,node_4,node_8"
D032126,3,"node_2,node_4,node_8"
D032127,3,"node_2,node_4,node_8"
D032128,3,"node_2,node_4,node_8"
D032129,3,"node_2,node_4,node_8"
D032130,3,"node_2,node_4,node_8"
D032131,3,"node_2,node_4,node_8"
D032132,3,"node_2,node_4,node_8"
D032133,3,"node_2,node_4,node_8"
D032134,3,"node_2,node_4,node_8"
D032135,3,"node_2,node_4,node_8"
D032141,3,"node_2,node_4,node_8"
D032161,3,"node_2,node_4,node_8"
D032181,3,"node_2,node_4,node_8"
D032201,3,"node_2,node_4,node_8"
D032221,3,"node_2,node_4,node_8"
D032241,3,"node_2,node_4,node_8"
D032261,3,"node_2,node_4,node_8"
D032262,3,"node_2,node_4,node_8"
D032263,3,"node_2,node_4,node_8"
D032264,3,"node_2,node_4,node_8"
D032265,3,"node_2,node_4,node_8"
D032266,3,"node_2,node_4,node_8"
D032267,3,"node_2,node_4,node_8"
D032268,3,"node_2,node_4,node_8"
D032269,3,"node_2,node_4,node_8"
D032270,3,"node_2,node_4,node_8"
D032271,3,"node_2,node_4,node_8"
D032272,3,"node_2,node_4,node_8"
D032281,3,"node_2,node_4,node_8"
D032282,3,"node_2,node_4,node_8"
D032301,3,"node_2,node_4,node_8"
D032302,3,"node_2,node_4,node_8"
D032303,3,"node_2,node_4,node_8"
D032304,3,"node_2,node_4,node_8"
D032305,3,"node_2,node_4,node_8"
D032306,3,"node_2,node_4,node_8"
D032321,3,"node_2,node_4,node_8"
D032322,3,"node_2,node_4,node_8"
D032323,3,"node_2,node_4,node_8"
D032324,3,"node_2,node_4,node_8"
D032341,3,"node_2,node_4,node_8"
D032342,3,"node_1,node_7,node_8"
D032361,3,"node_2,node_4,node_8"
D032362,3,"node_2,node_4,node_8"
D032363,3,"node_2,node_4,node_8"
D032364,3,"node_2,node_4,node_8"
D032365,3,"node_2,node_4,node_8"
D032381,3,"node_2,node_4,node_8"
D032382,3,"node_2,node_4,node_8"
D032383,6,"node_1,node_10,node_3,node_6,node_7,node_8"
D032384,3,"node_2,node_4,node_8"
D032385,3,"node_2,node_4,node_8"
D032386,5,"node_1,node_10,node_3,node_6,node_7"
D032387,3,"node_2,node_4,node_8"
D032388,3,"node_2,node_4,node_8"
D032389,3,"node_1,node_7,node_8"
D032390,3,"node_1,node_3,node_7"
D032401,3,"node_2,node_4,node_8"
D032402,3,"node_2,node_4,node_8"
D032403,3,"node_2,node_4,node_8"
D032404,3,"node_2,node_4,node_8"
D032405,3,"node_2,node_4,node_8"
D032406,3,"node_2,node_4,node_8"
D032407,3,"node_2,node_4,node_8"
D032408,3,"node_2,node_4,node_8"
D032409,3,"node_2,node_4,node_8"
D032410,3,"node_2,node_4,node_8"
D032411,3,"node_2,node_4,node_8"
D032412,3,"node_2,node_4,node_8"
D032413,3,"node_2,node_4,node_8"
D032421,3,"node_2,node_4,node_8"
D032422,3,"node_2,node_4,node_8"
D032423,3,"node_2,node_4,node_8"
D032424,3,"node_2,node_4,node_8"
D032425,3,"node_2,node_4,node_8"
D032426,3,"node_2,node_4,node_8"
D032427,3,"node_2,node_4,node_8"
D032428,3,"node_2,node_4,node_8"
D032429,3,"node_2,node_4,node_8"
D032430,3,"node_2,node_4,node_8"
D032441,3,"node_2,node_4,node_8"
D032442,3,"node_2,node_4,node_8"
D032443,3,"node_2,node_4,node_8"
D032444,3,"node_2,node_4,node_8"
D032445,3,"node_2,node_4,node_8"
D032446,3,"node_1,node_3,node_7"
D032447,3,"node_2,node_4,node_8"
D032448,3,"node_1,node_3,node_7"
D032449,3,"node_2,node_4,node_8"
D032461,4,"node_1,node_4,node_6,node_7"
D032462,3,"node_2,node_4,node_8"
D032481,3,"node_2,node_4,node_8"
D032483,3,"node_2,node_4,node_8"
D032485,3,"node_2,node_4,node_8"
D032486,3,"node_2,node_4,node_8"
D032487,3,"node_2,node_4,node_8"
D032488,3,"node_2,node_4,node_8"
D032489,3,"node_2,node_4,node_8"
D032490,3,"node_2,node_4,node_8"
D032491,3,"node_2,node_4,node_8"
D032492,3,"node_2,node_4,node_8"
D032493,3,"node_2,node_4,node_8"
D032494,3,"node_2,node_4,node_8"
D032495,3,"node_2,node_4,node_8"
D032496,3,"node_1,node_3,node_7"
D032497,3,"node_2,node_4,node_8"
D032498,3,"node_2,node_4,node_8"
D032501,3,"node_2,node_4,node_8"
D032502,3,"node_2,node_4,node_8"
D032503,3,"node_2,node_4,node_8"
D032521,2,"node_4,node_7"
D032541,6,"node_2,node_3,node_4,node_5,node_6,node_7"
D032561,3,"node_10,node_5,node_7"
D032581,3,"node_4,node_7,node_8"
D032601,3,"node_2,node_4,node_8"
D032602,3,"node_2,node_4,node_8"
D032603,3,"node_2,node_4,node_8"
D032604,3,"node_2,node_4,node_8"
D032621,3,"node_3,node_5,node_6"
D032641,3,"node_2,node_3,node_8"
D032661,3,"node_2,node_3,node_8"
D032681,6,"node_10,node_2,node_3,node_5,node_6,node_9"
D032701,5,"node_10,node_2,node_5,node_6,node_8"
D032721,5,"node_10,node_2,node_3,node_6,node_9"
D032722,2,"node_3,node_4"
D032741,3,"node_2,node_3,node_8"
D032761,5,"node_1,node_10,node_5,node_6,node_8"
